Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LASALVIA Maria,F,FOGGIA,,FIS/07,02/D1,MEDICINA CLINICA E SPERIMENTALE,2022,02 - Scienze fisiche
Ordinario,LASCIALFARI Alessandro,M,PAVIA,,FIS/07,02/D1,FISICA,2022,02 - Scienze fisiche
Associato confermato,LATINO Giuseppe,M,FIRENZE,,FIS/01,02/A1,Fisica e Astronomia,2022,02 - Scienze fisiche
Ordinario,LATORA Vito Claudio,M,CATANIA,,FIS/02,02/A2,"Fisica ed Astronomia ""Ettore Majorana""",2022,02 - Scienze fisiche
Ordinario,LATTANZI Gianluca,M,TRENTO,,FIS/07,02/D1,Fisica,2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LATTUADA Dario,M,UKE - Università Kore di ENNA,Ingegneria e Architettura,FIS/01,02/A1,Non disponibile,2022,02 - Scienze fisiche
Associato,LAURIA Adele,F,Napoli Federico II,,FIS/07,02/D1,"Fisica ""Ettore Pancini""",2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LAURO Sebastian Emanuel,M,ROMA TRE,,FIS/06,02/C1,MATEMATICA E FISICA,2022,02 - Scienze fisiche
Ordinario,LAVAGNO Andrea,M,Politecnico di TORINO,,FIS/04,02/A2,SCIENZA APPLICATA E TECNOLOGIA,2022,02 - Scienze fisiche
Ricercatore,LAVEDER Marco,M,PADOVA,,FIS/01,02/A1,"FISICA E ASTRONOMIA ""GALILEO GALILEI"" - DFA",2022,02 - Scienze fisiche
Associato,LAVIANO Francesco,M,Politecnico di TORINO,,FIS/01,02/B1,SCIENZA APPLICATA E TECNOLOGIA,2022,02 - Scienze fisiche
Associato,LAZZARIN Monica,F,PADOVA,,FIS/05,02/C1,"FISICA E ASTRONOMIA ""GALILEO GALILEI"" - DFA",2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LEA Ramona,F,BRESCIA,,FIS/01,02/A1,INGEGNERIA MECCANICA E INDUSTRIALE,2022,02 - Scienze fisiche
Associato,LEACI Paola,F,"ROMA ""La Sapienza""",,FIS/01,02/A1,Fisica,2022,02 - Scienze fisiche
Associato confermato,LECHNER Kurt,M,PADOVA,,FIS/02,02/A2,"FISICA E ASTRONOMIA ""GALILEO GALILEI"" - DFA",2022,02 - Scienze fisiche
Associato confermato,LEIDEMANN Winfried Richard The,M,TRENTO,,FIS/04,02/A2,Fisica,2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LEITE PIMENTEL Guilherme,M,Scuola Normale Superiore di PISA,,FIS/02,02/A2,CLASSE DI SCIENZE,2022,02 - Scienze fisiche
Ordinario,LENARDI Cristina,F,MILANO,,FIS/07,02/D1,"Fisica ""Aldo Pontremoli""",2022,02 - Scienze fisiche
Ordinario,LENISA Paolo,M,FERRARA,,FIS/04,02/A1,Fisica e scienze della terra,2022,02 - Scienze fisiche
Associato,LENTI Massimo,M,FIRENZE,,FIS/04,02/A1,Fisica e Astronomia,2022,02 - Scienze fisiche
Associato,LENZI Piergiulio,M,FIRENZE,,FIS/04,02/A1,Fisica e Astronomia,2022,02 - Scienze fisiche
Ordinario,LENZI Silvia Monica,F,PADOVA,,FIS/04,02/A1,"FISICA E ASTRONOMIA ""GALILEO GALILEI"" - DFA",2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LEO Angelo,M,SALENTO,,FIS/01,02/B1,MATEMATICA E FISICA ENNIO DE GIORGI,2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LEO Antonio,M,SALERNO,,FIS/03,02/B1,FISICA 'E.R. CAIANIELLO',2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LEO Laura Sandra,F,BOLOGNA,,FIS/06,02/C1,"FISICA E ASTRONOMIA ""AUGUSTO RIGHI",2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LEONARDI Antonio Alessio,M,CATANIA,,FIS/03,02/B1,"FISICA ED ASTRONOMIA ""ETTORE MAJORANA""",2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LEONARDI Matteo,M,TRENTO,,FIS/01,02/A1,FISICA,2022,02 - Scienze fisiche
Ordinario,LEONE Francesco,M,CATANIA,,FIS/05,02/C1,"Fisica ed Astronomia ""Ettore Majorana""",2022,02 - Scienze fisiche
Ordinario,LEONE Matteo,M,TORINO,,FIS/08,02/D1,Filosofia e scienze dell'educazione,2022,02 - Scienze fisiche
Ordinario,LEONI Silvia,F,MILANO,,FIS/04,02/A1,"Fisica ""Aldo Pontremoli""",2022,02 - Scienze fisiche
Associato confermato,LEPORE Maria,F,"CAMPANIA - ""L. VANVITELLI""",,FIS/07,02/D1,MEDICINA SPERIMENTALE,2022,02 - Scienze fisiche
Associato confermato,LEPORINI Dino,M,PISA,,FIS/01,02/B1,FISICA,2022,02 - Scienze fisiche
Associato,LEPRETI Fabio,M,della CALABRIA,,FIS/06,02/C1,Fisica,2022,02 - Scienze fisiche
Ordinario,LERDA Alberto,M,PIEMONTE ORIENTALE,,FIS/02,02/A2,Scienze e Innovazione Tecnologica (DISIT),2022,02 - Scienze fisiche
Ricercatore,LEVI Giuseppe,M,BOLOGNA,,FIS/04,02/A1,"Fisica e Astronomia ""Augusto Righi",2022,02 - Scienze fisiche
Associato,LEVRINI Olivia,F,BOLOGNA,,FIS/08,02/D1,"Fisica e Astronomia ""Augusto Righi",2022,02 - Scienze fisiche
Ordinario,LI BASSI Andrea,M,Politecnico di MILANO,,FIS/03,02/B1,Energia,2022,02 - Scienze fisiche
Ordinario,LI VOTI Roberto,M,"ROMA ""La Sapienza""",,FIS/01,02/B1,Scienze di base e applicate per l'ingegneria,2022,02 - Scienze fisiche
Ordinario,LIBERATI Stefano,M,SISSA - TRIESTE,Classe di Fisica e Classe di Matematica,FIS/05,02/C1,AREA FISICA,2022,02 - Scienze fisiche
Ricercatore,LICCARDO Antonella,F,Napoli Federico II,,FIS/02,02/A2,"Fisica ""Ettore Pancini""",2022,02 - Scienze fisiche
Associato,LIGABUE Franco,M,Scuola Normale Superiore di PISA,,FIS/01,02/A1,Classe di scienze,2022,02 - Scienze fisiche
Associato,LIGUORI Michele,M,PADOVA,,FIS/05,02/C1,"FISICA E ASTRONOMIA ""GALILEO GALILEI"" - DFA",2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LIO Giuseppe Emanuele,M,FIRENZE,,FIS/03,02/B1,FISICA E ASTRONOMIA,2022,02 - Scienze fisiche
Ordinario,LIPPIELLO Eugenio,M,"CAMPANIA - ""L. VANVITELLI""",,FIS/02,02/A2,MATEMATICA E FISICA (DMF),2022,02 - Scienze fisiche
Associato,LISCIDINI Marco,M,PAVIA,,FIS/03,02/B2,FISICA,2022,02 - Scienze fisiche
Ordinario,LISTA Luca,M,Napoli Federico II,,FIS/01,02/A1,"Fisica ""Ettore Pancini""",2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LIUZZI Giuliano,M,BASILICATA,,FIS/06,02/C1,SCUOLA DI INGEGNERIA (SI-UNIBAS),2022,02 - Scienze fisiche
Ordinario,LIZZI Fedele,M,Napoli Federico II,,FIS/02,02/A2,"Fisica ""Ettore Pancini""",2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LO FARO Maria Jose' Irene,F,CATANIA,,FIS/03,02/B1,"FISICA ED ASTRONOMIA ""ETTORE MAJORANA""",2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LO FRANCO Rosario,M,PALERMO,,FIS/03,02/B2,INGEGNERIA,2022,02 - Scienze fisiche
Associato,LO GIUDICE Alessandro,M,TORINO,,FIS/07,02/D1,Fisica,2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LO GULLO Nicolino Biagio,M,della CALABRIA,,FIS/03,02/B2,FISICA,2022,02 - Scienze fisiche
Associato,LO PRESTI Domenico,M,CATANIA,,FIS/01,02/A1,"Fisica ed Astronomia ""Ettore Majorana""",2022,02 - Scienze fisiche
Associato confermato,LOBINO Mirko,M,TRENTO,,FIS/01,02/B1,Ingegneria Industriale,2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LOCATELLI Emanuele,M,PADOVA,,FIS/07,02/D1,"FISICA E ASTRONOMIA ""GALILEO GALILEI"" - DFA",2022,02 - Scienze fisiche
Associato confermato,LODATO Giuseppe,M,MILANO,,FIS/05,02/C1,"Fisica ""Aldo Pontremoli""",2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LOFFREDO Filomena,F,Napoli Federico II,,FIS/07,02/D1,SCIENZE BIOMEDICHE AVANZATE,2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LOGOTETA Domenico,M,PISA,,FIS/02,02/A2,FISICA,2022,02 - Scienze fisiche
Associato,LOMBARDI Marco,M,MILANO,,FIS/05,02/C1,"Fisica ""Aldo Pontremoli""",2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LOMBARDO Ivano,M,CATANIA,,FIS/01,02/A1,"FISICA ED ASTRONOMIA ""ETTORE MAJORANA""",2022,02 - Scienze fisiche
Ordinario,LONGHI Giovanna,F,BRESCIA,,FIS/07,02/D1,MEDICINA MOLECOLARE E TRASLAZIONALE,2022,02 - Scienze fisiche
Ordinario,LONGHI Stefano,M,Politecnico di MILANO,,FIS/01,02/B1,Fisica,2022,02 - Scienze fisiche
Associato confermato,LONGHIN Andrea,M,PADOVA,,FIS/01,02/A1,"FISICA E ASTRONOMIA ""GALILEO GALILEI"" - DFA",2022,02 - Scienze fisiche
Associato,LONGO Francesco,M,TRIESTE,,FIS/01,02/A1,Fisica,2022,02 - Scienze fisiche
Ordinario,LONGO Giuseppe,M,Napoli Federico II,,FIS/05,02/C1,"Fisica ""Ettore Pancini""",2022,02 - Scienze fisiche
Ordinario,LONGO Renata,F,TRIESTE,,FIS/07,02/D1,Fisica,2022,02 - Scienze fisiche
Associato,LOPARCO Francesco,M,BARI,,FIS/01,02/A1,Interuniversitario di Fisica,2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LOPPINI Alessandro,M,"Univ. ""Campus Bio-Medico"" di ROMA",,FIS/07,02/D1,INGEGNERIA,2022,02 - Scienze fisiche
Associato,LORENZI Roberto,M,MILANO-BICOCCA,,FIS/01,02/B1,SCIENZA DEI MATERIALI,2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LORENZINI Matteo,M,"ROMA ""Tor Vergata""",,FIS/01,02/A1,FISICA,2022,02 - Scienze fisiche
Associato,LORENZO Salvatore,M,PALERMO,,FIS/03,02/B2,Fisica e Chimica - Emilio Segrè,2022,02 - Scienze fisiche
Ordinario,LORETO Vittorio,M,"ROMA ""La Sapienza""",,FIS/03,02/B2,Fisica,2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LORUSSO Antonella,F,SALENTO,,FIS/03,02/B1,MATEMATICA E FISICA ENNIO DE GIORGI,2022,02 - Scienze fisiche
Associato,LOSI Aba,F,PARMA,,FIS/07,02/D1,"Scienze Matematiche, Fisiche e Informatiche",2022,02 - Scienze fisiche
Associato confermato,LOVERGINE Nicola,M,SALENTO,,FIS/03,02/B1,Ingegneria dell'Innovazione,2022,02 - Scienze fisiche
Ordinario,LOZZI Luca,M,L'AQUILA,,FIS/01,02/B1,Scienze fisiche e chimiche,2022,02 - Scienze fisiche
Ordinario,LUBICZ Vittorio,M,ROMA TRE,,FIS/02,02/A2,Matematica e Fisica,2022,02 - Scienze fisiche
Ordinario,LUBRITTO Carmine,M,"CAMPANIA - ""L. VANVITELLI""",,FIS/07,02/D1,"SCIENZE E TECNOLOGIE AMBIENTALI, BIOLOGICHE E FARMACEUTICHE (DISTABiF)",2022,02 - Scienze fisiche
Ordinario,LUCARELLI Franco,M,FIRENZE,,FIS/07,02/D1,Fisica e Astronomia,2022,02 - Scienze fisiche
Ordinario,LUCCHESI Donatella,F,PADOVA,,FIS/01,02/A1,"FISICA E ASTRONOMIA ""GALILEO GALILEI"" - DFA",2022,02 - Scienze fisiche
Associato,LUCCHETTA Daniele Eugenio,M,Politecnica delle MARCHE,,FIS/01,02/B1,"SCIENZE E INGEGNERIA DELLA MATERIA, DELL'AMBIENTE ED URBANISTICA",2022,02 - Scienze fisiche
Associato,LUCCHETTI Liana,F,Politecnica delle MARCHE,,FIS/01,02/B1,"SCIENZE E INGEGNERIA DELLA MATERIA, DELL'AMBIENTE ED URBANISTICA",2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LUCCHINI Marco Toliman,M,MILANO-BICOCCA,,FIS/01,02/A1,"FISICA ""GIUSEPPE OCCHIALINI""",2022,02 - Scienze fisiche
Associato,LUCCHINI Matteo,M,Politecnico di MILANO,,FIS/03,02/B1,Fisica,2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LUCHINI Alessandra,F,PERUGIA,,FIS/07,02/D1,FISICA E GEOLOGIA,2022,02 - Scienze fisiche
Associato confermato,LUCI Claudio,M,"ROMA ""La Sapienza""",,FIS/01,02/A1,Fisica,2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LUCIBELLO Carlo,M,Bocconi MILANO,Economia,FIS/02,02/A2,SCIENZE DELLA COMPUTAZIONE - DEPARTMENT OF COMPUTING SCIENCES (DCS),2022,02 - Scienze fisiche
Associato,LUCIGNANO Procolo,M,Napoli Federico II,,FIS/03,02/B2,"Fisica ""Ettore Pancini""",2022,02 - Scienze fisiche
Associato,LUDWIG Nicola Gherardo,M,MILANO,,FIS/07,02/D1,"Fisica ""Aldo Pontremoli""",2022,02 - Scienze fisiche
Associato,LUIN Stefano,M,Scuola Normale Superiore di PISA,,FIS/03,02/B1,Classe di scienze,2022,02 - Scienze fisiche
Associato,LUNARDON Marcello,M,PADOVA,,FIS/01,02/A1,"FISICA E ASTRONOMIA ""GALILEO GALILEI"" - DFA",2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LUONGO Orlando,M,CAMERINO,,FIS/02,02/A2,SCUOLA DI SCIENZE E TECNOLOGIE,2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LUPI Alessandro,M,MILANO-BICOCCA,,FIS/05,02/C1,"FISICA ""GIUSEPPE OCCHIALINI""",2022,02 - Scienze fisiche
Associato,LUPI Laura,F,ROMA TRE,,FIS/03,02/B2,Matematica e Fisica,2022,02 - Scienze fisiche
Ordinario,LUPI Stefano,M,"ROMA ""La Sapienza""",,FIS/01,02/B1,Fisica,2022,02 - Scienze fisiche
Associato,LUPO Cosmo,M,Politecnico di BARI,,FIS/03,02/B2,"Dipartimento Interateneo di Fisica ""Michelangelo Merlin""",2022,02 - Scienze fisiche
Ordinario,LUPPI Eleonora,F,FERRARA,,FIS/01,02/A1,Fisica e scienze della terra,2022,02 - Scienze fisiche
Ricercatore,LUSIANI Alberto,M,Scuola Normale Superiore di PISA,,FIS/01,02/A1,Classe di scienze,2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LUSSO Elisabeta,F,FIRENZE,,FIS/05,02/C1,FISICA E ASTRONOMIA,2022,02 - Scienze fisiche
Associato confermato,MACCAFERRI Carlo Giovanni,M,TORINO,,FIS/02,02/A2,Fisica,2022,02 - Scienze fisiche
Ricercatore,MACCARRONE Francesco,M,PISA,,FIS/07,02/D1,FISICA,2022,02 - Scienze fisiche
Ordinario,MACCHIAVELLO Chiara,F,PAVIA,,FIS/03,02/B2,FISICA,2022,02 - Scienze fisiche
Associato confermato,MACCONE Lorenzo,M,PAVIA,,FIS/03,02/B2,FISICA,2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),MACOLINO Carla,F,L'AQUILA,,FIS/01,02/A1,SCIENZE FISICHE E CHIMICHE,2022,02 - Scienze fisiche
Associato,MADAMI Marco,M,PERUGIA,,FIS/01,02/B1,FISICA E GEOLOGIA,2022,02 - Scienze fisiche
Ordinario,MADDALENA Pasqualino Maria,M,Napoli Federico II,,FIS/01,02/B1,"Fisica ""Ettore Pancini""",2022,02 - Scienze fisiche
Associato,MADONNA Fabio,M,SALERNO,,FIS/06,02/C1,Fisica 'E.R. Caianiello',2022,02 - Scienze fisiche
Associato,MAERO Giancarlo,M,MILANO,,FIS/03,02/B1,"Fisica ""Aldo Pontremoli""",2022,02 - Scienze fisiche
Associato,MAESTRI Tiziano,M,BOLOGNA,,FIS/06,02/C1,"Fisica e Astronomia ""Augusto Righi",2022,02 - Scienze fisiche
Associato,MAESTRO Paolo,M,SIENA,,FIS/01,02/A1,"Scienze Fisiche, della Terra e dellAmbiente",2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MAFFINI Alessandro,M,Politecnico di MILANO,,FIS/03,02/B1,ENERGIA,2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),MAGALETTI Lorenzo,M,Politecnico di BARI,,FIS/01,02/A1,"DIPARTIMENTO INTERATENEO DI FISICA ""MICHELANGELO MERLIN""",2022,02 - Scienze fisiche
Ordinario,MAGAZU' Salvatore,M,MESSINA,,FIS/01,02/B1,"Scienze Matematiche ed Informatiche, Scienze Fisiche e Scienze della Terra",2022,02 - Scienze fisiche
Ordinario,MAGGIORA Marco,M,TORINO,,FIS/01,02/A1,Fisica,2022,02 - Scienze fisiche
Associato confermato,MAGGIORE Nicola,M,GENOVA,,FIS/02,02/A2,Fisica (DIFI),2022,02 - Scienze fisiche
Associato,MAGGIPINTO Tommaso,M,BARI,,FIS/07,02/D1,Interuniversitario di Fisica,2022,02 - Scienze fisiche
Associato confermato,MAGLI Renato,M,MILANO,,FIS/01,02/B1,"Scienze biomediche, chirurgiche e odontoiatriche",2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MAGNANI Giacomo,M,PARMA,,FIS/03,02/B1,"SCIENZE MATEMATICHE, FISICHE E INFORMATICHE",2022,02 - Scienze fisiche
Ordinario,MAGNEA Lorenzo,M,TORINO,,FIS/02,02/A2,Fisica,2022,02 - Scienze fisiche
Associato confermato,MAGNOLI Nicodemo,M,GENOVA,,FIS/02,02/A2,Fisica (DIFI),2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MAGNOZZI Michele,M,GENOVA,,FIS/03,02/B1,FISICA (DIFI),2022,02 - Scienze fisiche
Associato confermato,MAGRI Rita,F,MODENA e REGGIO EMILIA,,FIS/03,02/B2,"Scienze fisiche, informatiche e matematiche",2022,02 - Scienze fisiche
Associato,MAINA Ezio,M,TORINO,,FIS/02,02/A2,Fisica,2022,02 - Scienze fisiche
Associato confermato,MAINO Davide,M,MILANO,,FIS/01,02/A1,"Fisica ""Aldo Pontremoli""",2022,02 - Scienze fisiche
Associato,MAIORANO Andrea,M,SIENA,,FIS/02,02/A2,"Biotecnologie, Chimica e Farmacia",2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),MAIURI Margherita,F,Politecnico di MILANO,,FIS/01,02/B1,FISICA,2022,02 - Scienze fisiche
Associato,MAIURI Paolo,M,Napoli Federico II,,FIS/07,02/D1,Medicina Molecolare e Biotecnologie Mediche,2022,02 - Scienze fisiche
Ordinario,MAJOLINO Domenico,M,MESSINA,,FIS/07,02/D1,"Scienze Matematiche ed Informatiche, Scienze Fisiche e Scienze della Terra",2022,02 - Scienze fisiche
Ordinario,MAJORANA Ettore,M,"ROMA ""La Sapienza""",,FIS/01,02/A1,Fisica,2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MAJUMDAR Isheta,F,Politecnico di MILANO,,FIS/01,02/B1,FISICA,2022,02 - Scienze fisiche
Associato,MALAGU' Cesare,M,FERRARA,,FIS/01,02/B1,Fisica e scienze della terra,2022,02 - Scienze fisiche
Associato confermato,MALARA Francesco,M,della CALABRIA,,FIS/06,02/C1,Fisica,2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MALATESTA Enrico Maria,M,Bocconi MILANO,Economia,FIS/02,02/A2,SCIENZE DELLA COMPUTAZIONE - DEPARTMENT OF COMPUTING SCIENCES (DCS),2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),MALAVOLTA Luca,M,PADOVA,,FIS/05,02/C1,"FISICA E ASTRONOMIA ""GALILEO GALILEI"" - DFA",2022,02 - Scienze fisiche
Associato confermato,MALESCIO Gianpietro,M,MESSINA,,FIS/03,02/B2,"Scienze Matematiche ed Informatiche, Scienze Fisiche e Scienze della Terra",2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),MALGIERI Massimiliano,M,PAVIA,,FIS/08,02/D1,FISICA,2022,02 - Scienze fisiche
Associato,MALLOCI Giuliano,M,CAGLIARI,,FIS/03,02/B1,Fisica,2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),MALOSSI Nicola,M,CAMERINO,,FIS/03,02/B1,SCUOLA DI SCIENZE E TECNOLOGIE,2022,02 - Scienze fisiche
Ordinario,MALTONI Fabio,M,BOLOGNA,,FIS/02,02/A2,"Fisica e Astronomia ""Augusto Righi",2022,02 - Scienze fisiche
Ordinario,MAMMANO Fabio,M,PADOVA,,FIS/07,02/D1,"FISICA E ASTRONOMIA ""GALILEO GALILEI"" - DFA",2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MANARA Veronica,F,MILANO,,FIS/06,02/C1,SCIENZE E POLITICHE AMBIENTALI,2022,02 - Scienze fisiche
Associato confermato,MANCA Giulia,F,CAGLIARI,,FIS/01,02/A1,Fisica,2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MANCINELLI Mattia,M,TRENTO,,FIS/01,02/B1,FISICA,2022,02 - Scienze fisiche
Associato confermato,MANCINI Giulia Fulvia,F,PAVIA,,FIS/01,02/B1,FISICA,2022,02 - Scienze fisiche
Associato,MANCINI Luigi,M,"ROMA ""Tor Vergata""",,FIS/05,02/C1,Fisica,2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MANCINI Simona,F,SALERNO,,FIS/07,02/D1,INGEGNERIA DELL'INFORMAZIONE ED ELETTRICA E MATEMATICA APPLICATA,2022,02 - Scienze fisiche
Ordinario,MANCINI Stefano,M,CAMERINO,,FIS/02,02/A2,SCUOLA DI SCIENZE E TECNOLOGIE,2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),MANCINI TERRACCIANO Carlo,M,"ROMA ""La Sapienza""",,FIS/07,02/D1,Non disponibile,2022,02 - Scienze fisiche
Associato,MANDAGLIO Giuseppe,M,MESSINA,,FIS/04,02/A1,"Scienze Matematiche ed Informatiche, Scienze Fisiche e Scienze della Terra",2022,02 - Scienze fisiche
Associato,MANDANICI Andrea,M,MESSINA,,FIS/01,02/B1,"Scienze Matematiche ed Informatiche, Scienze Fisiche e Scienze della Terra",2022,02 - Scienze fisiche
Associato,MANDRACCI Pietro,M,Politecnico di TORINO,,FIS/03,02/B1,SCIENZA APPLICATA E TECNOLOGIA,2022,02 - Scienze fisiche
Ordinario,MANGANO Gianpiero,M,Napoli Federico II,,FIS/02,02/A2,"Fisica ""Ettore Pancini""",2022,02 - Scienze fisiche
Ricercatore,MANGHI Massimo,M,PARMA,,FIS/07,02/D1,Medicina e Chirurgia,2022,02 - Scienze fisiche
Ricercatore,MANICO' Giulio,M,CATANIA,,FIS/01,02/B1,"Fisica ed Astronomia ""Ettore Majorana""",2022,02 - Scienze fisiche
Ordinario,MANINI Nicola,M,MILANO,,FIS/03,02/B2,"Fisica ""Aldo Pontremoli""",2022,02 - Scienze fisiche
Ordinario,MANNELLA Riccardo,M,PISA,,FIS/03,02/B2,FISICA,2022,02 - Scienze fisiche
Associato confermato,MANNO Daniela Erminia,F,SALENTO,,FIS/01,02/B1,Matematica e Fisica Ennio De Giorgi,2022,02 - Scienze fisiche
Ordinario,MANTEGAZZA Francesco,M,MILANO-BICOCCA,,FIS/07,02/D1,MEDICINA E CHIRURGIA (School of Medicine and Surgery),2022,02 - Scienze fisiche
Ordinario,MANTEGNA Rosario Nunzio,M,PALERMO,,FIS/07,02/D1,Fisica e Chimica - Emilio Segrè,2022,02 - Scienze fisiche
Associato,MANTI Lorenzo,M,Napoli Federico II,,FIS/07,02/D1,"Fisica ""Ettore Pancini""",2022,02 - Scienze fisiche
Associato,MANTOVANI Fabio,M,FERRARA,,FIS/06,02/C1,Fisica e scienze della terra,2022,02 - Scienze fisiche
Ricercatore,MANTOVANI Roberto,M,Urbino Carlo Bo,,FIS/08,02/D1,Scienze Pure e Applicate (DiSPeA),2022,02 - Scienze fisiche
Associato,MAOLI Roberto,M,"ROMA ""La Sapienza""",,FIS/02,02/A2,Fisica,2022,02 - Scienze fisiche
Associato confermato,MAPELLI Michela,F,PADOVA,,FIS/05,02/C1,"FISICA E ASTRONOMIA ""GALILEO GALILEI"" - DFA",2022,02 - Scienze fisiche
Ordinario,MARABELLI Franco,M,PAVIA,,FIS/03,02/B1,FISICA,2022,02 - Scienze fisiche
Ordinario,MARANGONI Marco Andrea Arrigo,M,Politecnico di MILANO,,FIS/01,02/B1,Fisica,2022,02 - Scienze fisiche
Ordinario,MARCELLO Simonetta,F,TORINO,,FIS/01,02/A1,Fisica,2022,02 - Scienze fisiche
Ordinario,MARCHESONI Fabio,M,CAMERINO,,FIS/03,02/B2,SCUOLA DI SCIENZE E TECNOLOGIE,2022,02 - Scienze fisiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MARCHETTI Marialaura,F,PARMA,,FIS/07,02/D1,MEDICINA E CHIRURGIA,2022,02 - Scienze fisiche
Associato confermato,MARCHETTI Pieralberto,M,PADOVA,,FIS/02,02/A2,"FISICA E ASTRONOMIA ""GALILEO GALILEI"" - DFA",2022,02 - Scienze fisiche
Ordinario,MARCONI Alessandro,M,FIRENZE,,FIS/05,02/C1,Fisica e Astronomia,2022,02 - Scienze fisiche
Ordinario,MARCUCCI Laura Elisa,F,PISA,,FIS/04,02/A2,FISICA,2022,02 - Scienze fisiche
Associato,MARGAGLIOTTI Giacomo,M,TRIESTE,,FIS/01,02/A1,Fisica,2022,02 - Scienze fisiche
Associato,MARGIOTTA Annarita,F,BOLOGNA,,FIS/01,02/A1,"Fisica e Astronomia ""Augusto Righi",2022,02 - Scienze fisiche
